2022-08-16 15:45:45,898 [12] INFO Instagram.Main.InstagramMain - [rur]: "PRN\05454598235879\0541692167472:01f729144e42a7cbd4e287c373233062c4463ba735a406756fb05808bbfe1b8f3ddfddcc"
2022-08-16 15:47:51,096 [9] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-16 15:47:51,102 [9] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-16 15:47:54,723 [12] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-16 15:47:54,865 [12] INFO Instagram.Main.InstagramMain - [mid]: YvRhqgALAAE5ZpODXEyw15-1WdTS
2022-08-16 15:47:54,866 [12] INFO Instagram.Main.InstagramMain - [ig_did]: D9805394-4F37-49DB-A468-6C2940B4CC54
2022-08-16 15:47:54,866 [12] INFO Instagram.Main.InstagramMain - [ig_nrcb]: 1
2022-08-16 15:47:54,866 [12] INFO Instagram.Main.InstagramMain - [csrftoken]: DWHGRGHMUw5TjlCBg4p5nvpdNb7U54oP
2022-08-16 15:47:54,866 [12] INFO Instagram.Main.InstagramMain - [ds_user_id]: 54598235879
2022-08-16 15:47:54,866 [12] INFO Instagram.Main.InstagramMain - [sessionid]: 54598235879%3AGnPw6pGNk4cHDE%3A15%3AAYet-7wpuiMrPMYR8L0vgdM0g2UEppIwPZt91TmWIw
2022-08-16 15:47:54,866 [12] INFO Instagram.Main.InstagramMain - [rur]: "PRN\05454598235879\0541692167472:01f729144e42a7cbd4e287c373233062c4463ba735a406756fb05808bbfe1b8f3ddfddcc"
2022-08-16 15:53:35,418 [10] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-16 15:53:35,424 [10] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-16 15:53:38,983 [13] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-16 15:53:39,127 [13] INFO Instagram.Main.InstagramMain - [mid]: YvRhqgALAAE5ZpODXEyw15-1WdTS
2022-08-16 15:53:39,127 [13] INFO Instagram.Main.InstagramMain - [ig_did]: D9805394-4F37-49DB-A468-6C2940B4CC54
2022-08-16 15:53:39,128 [13] INFO Instagram.Main.InstagramMain - [ig_nrcb]: 1
2022-08-16 15:53:39,128 [13] INFO Instagram.Main.InstagramMain - [csrftoken]: DWHGRGHMUw5TjlCBg4p5nvpdNb7U54oP
2022-08-16 15:53:39,128 [13] INFO Instagram.Main.InstagramMain - [ds_user_id]: 54598235879
2022-08-16 15:53:39,128 [13] INFO Instagram.Main.InstagramMain - [sessionid]: 54598235879%3AGnPw6pGNk4cHDE%3A15%3AAYet-7wpuiMrPMYR8L0vgdM0g2UEppIwPZt91TmWIw
2022-08-16 15:53:39,128 [13] INFO Instagram.Main.InstagramMain - [rur]: "PRN\05454598235879\0541692168628:01f7ab2cff6b3b7d887577742802479389f8d8c11d5ff85696704ece491ee0d780c1b49b"
2022-08-16 16:00:36,555 [10] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-16 16:00:36,562 [10] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-16 16:00:42,686 [13] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-16 16:00:42,879 [13] INFO Instagram.Main.InstagramMain - [mid]: YvRhqgALAAE5ZpODXEyw15-1WdTS
2022-08-16 16:00:42,879 [13] INFO Instagram.Main.InstagramMain - [ig_did]: D9805394-4F37-49DB-A468-6C2940B4CC54
2022-08-16 16:00:42,880 [13] INFO Instagram.Main.InstagramMain - [ig_nrcb]: 1
2022-08-16 16:00:42,880 [13] INFO Instagram.Main.InstagramMain - [csrftoken]: DWHGRGHMUw5TjlCBg4p5nvpdNb7U54oP
2022-08-16 16:00:42,880 [13] INFO Instagram.Main.InstagramMain - [ds_user_id]: 54598235879
2022-08-16 16:00:42,880 [13] INFO Instagram.Main.InstagramMain - [sessionid]: 54598235879%3AGnPw6pGNk4cHDE%3A15%3AAYet-7wpuiMrPMYR8L0vgdM0g2UEppIwPZt91TmWIw
2022-08-16 16:00:42,880 [13] INFO Instagram.Main.InstagramMain - [rur]: "PRN\05454598235879\0541692169028:01f78e3e906202217d6058bc6ec7ee68d2c392812f0328dd697d52ebc6367446f4d132f7"
2022-08-16 16:00:59,978 [13] ERROR Instagram.Main.InstagramMain - Unexpected character encountered while parsing value: <. Path '', line 0, position 0.
2022-08-16 16:11:19,749 [9] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-16 16:11:19,755 [9] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-16 16:11:24,387 [12] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-16 16:11:24,533 [12] INFO Instagram.Main.InstagramMain - [mid]: YvRhqgALAAE5ZpODXEyw15-1WdTS
